Filename,SMILES_rad,BDE_kJ,CS_Filename,SMILES_CS,SMILES_react
COOH-1F1H1F_rad,[C](F)(C(=O)O)CC(F)(F)F,456.3945655,COOH-1F1H1F,C(F)(F)(C(=O)O)CC(F)(F)F,C(F)(F)(C(=O)O)CC(F)(F)F>[C](F)(C(=O)O)CC(F)(F)F
OH-2FiPF_rad,[C](C(F)(C(F)(F)F)C(F)(F)F)(O)C(F)(F)F,460.8234143,OH-2FiPF,C(F)(C(F)(C(F)(F)F)C(F)(F)F)(O)C(F)(F)F,C(F)(C(F)(C(F)(F)F)C(F)(F)F)(O)C(F)(F)F>[C](C(F)(C(F)(F)F)C(F)(F)F)(O)C(F)(F)F
CCF-1FiPF_rad,[C](C(F)(C(F)(F)F)C(F)(F)F)(/C=C/F)F,445.1882317,CCF-1FiPF,C(F)(C(F)(C(F)(F)F)C(F)(F)F)(/C=C/F)F,C(F)(C(F)(C(F)(F)F)C(F)(F)F)(/C=C/F)F>[C](C(F)(C(F)(F)F)C(F)(F)F)(/C=C/F)F
PO3H2-1F1FFH_rad,[C](F)(C(F)F)P(=O)(O)O,482.6345531,PO3H2-1F1FFH,C(F)(F)(C(F)F)P(=O)(O)O,C(F)(F)(C(F)F)P(=O)(O)O>[C](F)(C(F)F)P(=O)(O)O
CF3-1F1H_rad,[C](F)(C(F)(F)F)C,510.8160558,CF3-1F1H,C(F)(F)(C(F)(F)F)C,C(F)(F)(C(F)(F)F)C>[C](F)(C(F)(F)F)C
NH3-2FiPF_rad,[C](C(C(F)(F)F)(F)C(F)(F)F)([NH3+])C(F)(F)F,469.2372792,NH3-2FiPF,C(F)(C(C(F)(F)F)(F)C(F)(F)F)([NH3+])C(F)(F)F,C(F)(C(C(F)(F)F)(F)C(F)(F)F)([NH3+])C(F)(F)F>[C](C(C(F)(F)F)(F)C(F)(F)F)([NH3+])C(F)(F)F
CH3PO2H-5F_rad2,C(F)([C](C(C(F)(C(F)(F)F)F)(F)F)F)(F)P(=O)(O)C,487.0760779,CH3PO2H-5F,C(F)(F)(C(C(F)(C(F)(F)C(F)(F)F)F)(F)F)P(=O)(O)C,C(F)(F)(C(C(F)(C(F)(F)C(F)(F)F)F)(F)F)P(=O)(O)C>C(F)([C](C(C(F)(C(F)(F)F)F)(F)F)F)(F)P(=O)(O)C
SO3H-1F2H_rad,[C](CC)(F)S(=O)(=O)O,499.3676732,SO3H-1F2H,C(F)(CC)(F)S(=O)(=O)O,C(F)(CC)(F)S(=O)(=O)O>[C](CC)(F)S(=O)(=O)O
OCH3-3F_rad,[C](F)(OC)C(F)(F)C(F)(F)F,517.1562089,OCH3-3F,C(F)(F)(OC)C(F)(F)C(F)(F)F,C(F)(F)(OC)C(F)(F)C(F)(F)F>[C](F)(OC)C(F)(F)C(F)(F)F
CH3-5F_rad3,C(F)(C)(C(F)([C](C(F)(F)C(F)(F)F)F)F)F,484.6826604,CH3-5F,C(F)(F)(C)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F,C(F)(F)(C)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F>C(F)(C)(C(F)([C](C(F)(F)C(F)(F)F)F)F)F
CC-4F_rad,C=C[C](C(F)(C(C(F)(F)F)(F)F)F)F,439.2870605,CC-4F,C=CC(F)(C(F)(C(C(F)(F)F)(F)F)F)F,C=CC(F)(C(F)(C(C(F)(F)F)(F)F)F)F>C=C[C](C(F)(C(C(F)(F)F)(F)F)F)F
COOH-2FiPF_rad,[C](C(F)(C(F)(F)F)C(F)(F)F)(C(=O)O)C(F)(F)F,437.3674347,COOH-2FiPF,C(F)(C(F)(C(F)(F)F)C(F)(F)F)(C(=O)O)C(F)(F)F,C(F)(C(F)(C(F)(F)F)C(F)(F)F)(C(=O)O)C(F)(F)F>[C](C(F)(C(F)(F)F)C(F)(F)F)(C(=O)O)C(F)(F)F
COOH-2F1F_rad,[C](C(F)(F)F)(C(=O)O)C(F)(F)F,450.1583909,COOH-2F1F,C(F)(C(F)(F)F)(C(=O)O)C(F)(F)F,C(F)(C(F)(F)F)(C(=O)O)C(F)(F)F>[C](C(F)(F)F)(C(=O)O)C(F)(F)F
NCH32-1F1FHH_rad,[C](F)(N(C)C)CF,501.7395727,NCH32-1F1FHH,C(F)(F)(N(C)C)CF,C(F)(F)(N(C)C)CF>[C](F)(N(C)C)CF
PO3H2-4F1B_rad,[C](F)(C(C(F)(C(F)(F)F)F)(C(F)(F)F)F)P(=O)(O)O,459.8519098,PO3H2-4F1B,C(F)(F)(C(C(F)(C(F)(F)F)F)(C(F)(F)F)F)P(=O)(O)O,C(F)(F)(C(C(F)(C(F)(F)F)F)(C(F)(F)F)F)P(=O)(O)O>[C](F)(C(C(F)(C(F)(F)F)F)(C(F)(F)F)F)P(=O)(O)O
CF3-4F_rad,[C](F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)F,492.0614187,CF3-4F,C(F)(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)F,C(F)(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)F>[C](F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)F
SO2NH-2FiPF_rad,[C](C(F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[NH-],426.6459566,SO2NH-2FiPF,C(F)(C(F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[NH-],C(F)(C(F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[NH-]>[C](C(F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[NH-]
COH-1F_rad,[C](F)(C=O)F,480.3264926,COH-1F,C(F)(F)(C=O)F,C(F)(F)(C=O)F>[C](F)(C=O)F
NH3-2Fo2F_rad,[C](F)([NH3+])C(OC(C(F)(F)F)(F)F)(F)F,518.1887998,NH3-2Fo2F,C(F)(F)([NH3+])C(OC(C(F)(F)F)(F)F)(F)F,C(F)(F)([NH3+])C(OC(C(F)(F)F)(F)F)(F)F>[C](F)([NH3+])C(OC(C(F)(F)F)(F)F)(F)F
COO-5F_rad,[C](F)(C(=O)[O-])C(F)(F)C(F)(C(F)(F)C(F)(F)F)F,477.8522033,COO-5F,C(F)(F)(C(=O)[O-])C(F)(F)C(F)(C(F)(F)C(F)(F)F)F,C(F)(F)(C(=O)[O-])C(F)(F)C(F)(C(F)(F)C(F)(F)F)F>[C](F)(C(=O)[O-])C(F)(F)C(F)(C(F)(F)C(F)(F)F)F
OCH3-2FiPF_rad,[C](C(F)(C(F)(F)F)C(F)(F)F)(OC)C(F)(F)F,463.8514904,OCH3-2FiPF,C(F)(C(F)(C(F)(F)F)C(F)(F)F)(OC)C(F)(F)F,C(F)(C(F)(C(F)(F)F)C(F)(F)F)(OC)C(F)(F)F>[C](C(F)(C(F)(F)F)C(F)(F)F)(OC)C(F)(F)F
SO3-5F_rad3,C(F)(C([C](F)C(F)(F)C(F)(F)F)(F)F)(F)S([O-])(=O)(=O),470.2272718,SO3-5F,C(F)(C(C(F)(C(F)(F)C(F)(F)F)F)(F)F)(F)S([O-])(=O)(=O),C(F)(C(C(F)(C(F)(F)C(F)(F)F)F)(F)F)(F)S([O-])(=O)(=O)>C(F)(C([C](F)C(F)(F)C(F)(F)F)(F)F)(F)S([O-])(=O)(=O)
SO3H-1F1H1F_rad,[C](CC(F)(F)F)(F)S(=O)(=O)O,482.958743,SO3H-1F1H1F,C(F)(CC(F)(F)F)(F)S(=O)(=O)O,C(F)(CC(F)(F)F)(F)S(=O)(=O)O>[C](CC(F)(F)F)(F)S(=O)(=O)O
SO2NH2-2FiPF_rad,[C](C(C(F)(F)F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)N,432.5945285,SO2NH2-2FiPF,C(F)(C(C(F)(F)F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)N,C(F)(C(C(F)(F)F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)N>[C](C(C(F)(F)F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)N
CH3PO2H-4F1B_rad,[C](F)(C(C(F)(C(F)(F)F)F)(C(F)(F)F)F)P(=O)(O)C,460.7113388,CH3PO2H-4F1B,C(F)(F)(C(C(F)(C(F)(F)F)F)(C(F)(F)F)F)P(=O)(O)C,C(F)(F)(C(C(F)(C(F)(F)F)F)(C(F)(F)F)F)P(=O)(O)C>[C](F)(C(C(F)(C(F)(F)F)F)(C(F)(F)F)F)P(=O)(O)C
NCH32PrSO2NHMe-2F_rad,[NH+](C)(C)CCCNS(=O)(=O)C[C](F)C(F)(F)F,481.3125116,NCH32PrSO2NHMe-2F,[NH+](C)(C)CCCNS(=O)(=O)CC(F)(F)C(F)(F)F,[NH+](C)(C)CCCNS(=O)(=O)CC(F)(F)C(F)(F)F>[NH+](C)(C)CCCNS(=O)(=O)C[C](F)C(F)(F)F
COH-2FtBF_rad,[C](C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C=O)C(F)(F)F,431.8469933,COH-2FtBF,C(F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C=O)C(F)(F)F,C(F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C=O)C(F)(F)F>[C](C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C=O)C(F)(F)F
CC-5F_rad,C=C[C](C(F)(C(C(F)(C(F)(F)F)F)(F)F)F)F,439.4519428,CC-5F,C=CC(F)(C(F)(C(C(F)(C(F)(F)F)F)(F)F)F)F,C=CC(F)(C(F)(C(C(F)(C(F)(F)F)F)(F)F)F)F>C=C[C](C(F)(C(C(F)(C(F)(F)F)F)(F)F)F)F
OCH3-2F_rad,[C](F)(OC)C(F)(F)F,522.1194738,OCH3-2F,C(F)(F)(OC)C(F)(F)F,C(F)(F)(OC)C(F)(F)F>[C](F)(OC)C(F)(F)F
SO2NH2-1F2H_rad,[C](F)(CC)S(=O)(=O)N,507.8602503,SO2NH2-1F2H,C(F)(F)(CC)S(=O)(=O)N,C(F)(F)(CC)S(=O)(=O)N>[C](F)(CC)S(=O)(=O)N
OH-1F1H_rad,[C](F)(O)C,535.7610503,OH-1F1H,C(F)(F)(O)C,C(F)(F)(O)C>[C](F)(O)C
NH2-5F_rad,[C](F)(N)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F,495.8438129,NH2-5F,C(F)(F)(N)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F,C(F)(F)(N)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F>[C](F)(N)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F
PO3H-1F1H_rad,[C](F)(C)P(=O)(O)[O-],511.4817242,PO3H-1F1H,C(F)(F)(C)P(=O)(O)[O-],C(F)(F)(C)P(=O)(O)[O-]>[C](F)(C)P(=O)(O)[O-]
CCF-2F1H_rad,[C](F)(/C=C/F)C(F)(F)C,458.5867129,CCF-2F1H,C(F)(F)(/C=C/F)C(F)(F)C,C(F)(F)(/C=C/F)C(F)(F)C>[C](F)(/C=C/F)C(F)(F)C
COO-1F1H_rad,[C](F)(C(=O)[O-])C,507.3469233,COO-1F1H,C(F)(F)(C(=O)[O-])C,C(F)(F)(C(=O)[O-])C>[C](F)(C(=O)[O-])C
NCH33-1F_rad,[C](F)([N+](C)(C)C)F,537.3696414,NCH33-1F,C(F)(F)([N+](C)(C)C)F,C(F)(F)([N+](C)(C)C)F>[C](F)([N+](C)(C)C)F
OH-5F_rad,[C](F)(O)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F,516.4105173,OH-5F,C(F)(F)(O)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F,C(F)(F)(O)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F>[C](F)(O)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F
COOH-1Fo2Fo1F_rad,[C](F)(C(=O)O)OC(F)(C(OC(F)(F)F)(F)F)F,483.7023765,COOH-1Fo2Fo1F,C(F)(F)(C(=O)O)OC(F)(C(OC(F)(F)F)(F)F)F,C(F)(F)(C(=O)O)OC(F)(C(OC(F)(F)F)(F)F)F>[C](F)(C(=O)O)OC(F)(C(OC(F)(F)F)(F)F)F
CF3-5F_rad,[C](F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F,492.3122034,CF3-5F,C(F)(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F,C(F)(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F>[C](F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F
CC-1FtBF_rad,C=C[C](F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,463.2930956,CC-1FtBF,C=CC(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C=CC(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F>C=C[C](F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F
NCH32-2F_rad,[C](F)(N(C)C)C(F)(F)F,495.6606234,NCH32-2F,C(F)(F)(N(C)C)C(F)(F)F,C(F)(F)(N(C)C)C(F)(F)F>[C](F)(N(C)C)C(F)(F)F
COOH-2FtBF_rad,[C](C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(=O)O)C(F)(F)F,433.4214397,COOH-2FtBF,C(F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(=O)O)C(F)(F)F,C(F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(=O)O)C(F)(F)F>[C](C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(=O)O)C(F)(F)F
SO2NH-2Fo2F_rad,[C](F)(C(OC(F)(C(F)(F)F)F)(F)F)S(=O)(=O)[NH-],500.7256335,SO2NH-2Fo2F,C(F)(F)(C(OC(F)(C(F)(F)F)F)(F)F)S(=O)(=O)[NH-],C(F)(F)(C(OC(F)(C(F)(F)F)F)(F)F)S(=O)(=O)[NH-]>[C](F)(C(OC(F)(C(F)(F)F)F)(F)F)S(=O)(=O)[NH-]
OCH3-2Fo2F_rad,[C](F)(OC)C(F)(F)OC(F)(F)C(F)(F)F,520.7457645,OCH3-2Fo2F,C(F)(F)(OC)C(F)(F)OC(F)(F)C(F)(F)F,C(F)(F)(OC)C(F)(F)OC(F)(F)C(F)(F)F>[C](F)(OC)C(F)(F)OC(F)(F)C(F)(F)F
NH3-2F2F_rad,[C](C(C(F)(F)F)(F)F)([NH3+])C(F)(F)F,478.6711088,NH3-2F2F,C(F)(C(C(F)(F)F)(F)F)([NH3+])C(F)(F)F,C(F)(C(C(F)(F)F)(F)F)([NH3+])C(F)(F)F>[C](C(C(F)(F)F)(F)F)([NH3+])C(F)(F)F
NCH33-2F1H_rad,[C]([N+](C)(C)C)(C(F)(F)C)F,508.2171818,NCH33-2F1H,C(F)([N+](C)(C)C)(C(F)(F)C)F,C(F)([N+](C)(C)C)(C(F)(F)C)F>[C]([N+](C)(C)C)(C(F)(F)C)F
SO3H-5F_rad3,C(C(F)([C](C(F)(F)C(F)(F)F)F)F)(F)(F)S(=O)(=O)O,481.9846328,SO3H-5F,C(F)(C(F)(F)C(F)(C(F)(F)C(F)(F)F)F)(F)S(=O)(=O)O,C(F)(C(F)(F)C(F)(C(F)(F)C(F)(F)F)F)(F)S(=O)(=O)O>C(C(F)([C](C(F)(F)C(F)(F)F)F)F)(F)(F)S(=O)(=O)O
CH3-2FtBF_rad,[C](C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C,446.8063338,CH3-2FtBF,C(F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C,C(F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C>[C](C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C
SO3-1F1H_rad,[C](C)(F)S([O-])(=O)(=O),520.8722149,SO3-1F1H,C(F)(C)(F)S([O-])(=O)(=O),C(F)(C)(F)S([O-])(=O)(=O)>[C](C)(F)S([O-])(=O)(=O)
NH2-1F1H_rad,[C](F)(N)C,523.000395,NH2-1F1H,C(F)(F)(N)C,C(F)(F)(N)C>[C](F)(N)C
PO3H2-1F1H_rad,[C](F)(C)P(=O)(O)O,485.3940556,PO3H2-1F1H,C(F)(F)(C)P(=O)(O)O,C(F)(F)(C)P(=O)(O)O>[C](F)(C)P(=O)(O)O
COO-2FtBF_rad,[C](C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(=O)[O-])C(F)(F)F,447.1888478,COO-2FtBF,C(F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(=O)[O-])C(F)(F)F,C(F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(=O)[O-])C(F)(F)F>[C](C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(=O)[O-])C(F)(F)F
CH3PO2-1F1H1F_rad,[C](F)(CC(F)(F)F)P(=O)([O-])C,502.3514182,CH3PO2-1F1H1F,C(F)(F)(CC(F)(F)F)P(=O)([O-])C,C(F)(F)(CC(F)(F)F)P(=O)([O-])C>[C](F)(CC(F)(F)F)P(=O)([O-])C
SH-1F2H_rad,[C](F)(S)CC,499.6188427,SH-1F2H,C(F)(F)(S)CC,C(F)(F)(S)CC>[C](F)(S)CC
COO-5F_rad3,C(F)(C(=O)[O-])(C(F)([C](F)C(F)(F)C(F)(F)F)F)F,462.2395451,COO-5F,C(F)(F)(C(=O)[O-])C(F)(F)C(F)(C(F)(F)C(F)(F)F)F,C(F)(F)(C(=O)[O-])C(F)(F)C(F)(C(F)(F)C(F)(F)F)F>C(F)(C(=O)[O-])(C(F)([C](F)C(F)(F)C(F)(F)F)F)F
OH-4F_rad,[C](F)(O)C(F)(F)C(F)(C(F)(F)F)F,516.5037037,OH-4F,C(F)(F)(O)C(F)(F)C(F)(C(F)(F)F)F,C(F)(F)(O)C(F)(F)C(F)(C(F)(F)F)F>[C](F)(O)C(F)(F)C(F)(C(F)(F)F)F
SH-1F1FHH_rad,[C](F)(S)CF,489.4684923,SH-1F1FHH,C(F)(F)(S)CF,C(F)(F)(S)CF>[C](F)(S)CF
CH3PO2-5F_rad,[C](F)(C(C(F)(C(F)(F)C(F)(F)F)F)(F)F)P(=O)([O-])C,483.451321,CH3PO2-5F,C(F)(F)(C(C(F)(C(F)(F)C(F)(F)F)F)(F)F)P(=O)([O-])C,C(F)(F)(C(C(F)(C(F)(F)C(F)(F)F)F)(F)F)P(=O)([O-])C>[C](F)(C(C(F)(C(F)(F)C(F)(F)F)F)(F)F)P(=O)([O-])C
SO2NH-1F2H_rad,[C](F)(CC)S(=O)(=O)[NH-],517.8798178,SO2NH-1F2H,C(F)(F)(CC)S(=O)(=O)[NH-],C(F)(F)(CC)S(=O)(=O)[NH-]>[C](F)(CC)S(=O)(=O)[NH-]
CH3PO2H-4F_rad,[C](F)(C(C(F)(C(F)(F)F)F)(F)F)P(=O)(O)C,474.0746041,CH3PO2H-4F,C(F)(F)(C(C(F)(C(F)(F)F)F)(F)F)P(=O)(O)C,C(F)(F)(C(C(F)(C(F)(F)F)F)(F)F)P(=O)(O)C>[C](F)(C(C(F)(C(F)(F)F)F)(F)F)P(=O)(O)C
CH3PO2H-1F1H1F_rad,[C](F)(CC(F)(F)F)P(=O)(O)C,477.2803439,CH3PO2H-1F1H1F,C(F)(F)(CC(F)(F)F)P(=O)(O)C,C(F)(F)(CC(F)(F)F)P(=O)(O)C>[C](F)(CC(F)(F)F)P(=O)(O)C
SiOCH33-4F_rad,[C](F)([Si](OC)(OC)OC)C(F)(F)C(F)(C(F)(F)F)F,457.8322368,SiOCH33-4F,C(F)(F)([Si](OC)(OC)OC)C(F)(F)C(F)(C(F)(F)F)F,C(F)(F)([Si](OC)(OC)OC)C(F)(F)C(F)(C(F)(F)F)F>[C](F)([Si](OC)(OC)OC)C(F)(F)C(F)(C(F)(F)F)F
SiOCH33-1F1H1F_rad,[C](F)([Si](OC)(OC)OC)CC(F)(F)F,466.4575965,SiOCH33-1F1H1F,C(F)(F)([Si](OC)(OC)OC)CC(F)(F)F,C(F)(F)([Si](OC)(OC)OC)CC(F)(F)F>[C](F)([Si](OC)(OC)OC)CC(F)(F)F
CH3-1F2H_rad,[C](F)(C)CC,524.9871959,CH3-1F2H,C(F)(F)(C)CC,C(F)(F)(C)CC>[C](F)(C)CC
CH3-5F_rad2,C(F)(C)([C](F)C(F)(C(F)(F)C(F)(F)F)F)F,495.021786,CH3-5F,C(F)(F)(C)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F,C(F)(F)(C)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F>C(F)(C)([C](F)C(F)(C(F)(F)C(F)(F)F)F)F
SO2NH2-2Fo2F_rad,[C](F)(C(OC(F)(C(F)(F)F)F)(F)F)S(=O)(=O)N,495.1078025,SO2NH2-2Fo2F,C(F)(F)(C(OC(F)(C(F)(F)F)F)(F)F)S(=O)(=O)N,C(F)(F)(C(OC(F)(C(F)(F)F)F)(F)F)S(=O)(=O)N>[C](F)(C(OC(F)(C(F)(F)F)F)(F)F)S(=O)(=O)N
CH3PO2-3F_rad,[C](F)(C(C(F)(F)F)(F)F)OP([O-])C,487.655924,CH3PO2-3F,C(F)(F)(C(C(F)(F)F)(F)F)OP([O-])C,C(F)(F)(C(C(F)(F)F)(F)F)OP([O-])C>[C](F)(C(C(F)(F)F)(F)F)OP([O-])C
CC-3F_rad,C=C[C](C(F)(C(F)(F)F)F)F,444.7826293,CC-3F,C=CC(F)(C(F)(C(F)(F)F)F)F,C=CC(F)(C(F)(C(F)(F)F)F)F>C=C[C](C(F)(C(F)(F)F)F)F
OCH3-2F2F_rad,[C](C(F)(F)C(F)(F)F)(OC)C(F)(F)F,472.4624884,OCH3-2F2F,C(F)(C(F)(F)C(F)(F)F)(OC)C(F)(F)F,C(F)(C(F)(F)C(F)(F)F)(OC)C(F)(F)F>[C](C(F)(F)C(F)(F)F)(OC)C(F)(F)F
SO3-1F_rad,[C](F)(F)S([O-])(=O)(=O),537.8409443,SO3-1F,C(F)(F)(F)S([O-])(=O)(=O),C(F)(F)(F)S([O-])(=O)(=O)>[C](F)(F)S([O-])(=O)(=O)
SO2NH-4F_rad,[C](F)(C(C(F)(F)C(F)(F)F)(F)F)S(=O)(=O)[NH-],493.1018924,SO2NH-4F,C(F)(F)(C(C(F)(F)C(F)(F)F)(F)F)S(=O)(=O)[NH-],C(F)(F)(C(C(F)(F)C(F)(F)F)(F)F)S(=O)(=O)[NH-]>[C](F)(C(C(F)(F)C(F)(F)F)(F)F)S(=O)(=O)[NH-]
SO3H-1FiPF_rad,[C](F)(C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)O,473.5058895,SO3H-1FiPF,C(F)(F)(C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)O,C(F)(F)(C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)O>[C](F)(C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)O
NH2-1F1H1F_rad,[C](F)(N)CC(F)(F)F,510.0089707,NH2-1F1H1F,C(F)(F)(N)CC(F)(F)F,C(F)(F)(N)CC(F)(F)F>[C](F)(N)CC(F)(F)F
SO3H-2F1F_rad,[C](C(F)(F)F)(C(F)(F)F)S(=O)(=O)O,456.3933059,SO3H-2F1F,C(F)(C(F)(F)F)(C(F)(F)F)S(=O)(=O)O,C(F)(C(F)(F)F)(C(F)(F)F)S(=O)(=O)O>[C](C(F)(F)F)(C(F)(F)F)S(=O)(=O)O
SO3H-3F_rad,[C](C(F)(F)C(F)(F)F)(F)S(=O)(=O)O,483.0797772,SO3H-3F,C(F)(C(F)(F)C(F)(F)F)(F)S(=O)(=O)O,C(F)(C(F)(F)C(F)(F)F)(F)S(=O)(=O)O>[C](C(F)(F)C(F)(F)F)(F)S(=O)(=O)O
SO2NH-1F_rad,[C](F)(F)S(=O)(=O)[NH-],534.5829027,SO2NH-1F,C(F)(F)(F)S(=O)(=O)[NH-],C(F)(F)(F)S(=O)(=O)[NH-]>[C](F)(F)S(=O)(=O)[NH-]
NCH32-1F1FFH_rad,[C](F)(N(C)C)C(F)F,498.8817315,NCH32-1F1FFH,C(F)(F)(N(C)C)C(F)F,C(F)(F)(N(C)C)C(F)F>[C](F)(N(C)C)C(F)F
CH3PO2-2F_rad,[C](F)(C(F)(F)F)P(=O)([O-])C,493.0662563,CH3PO2-2F,C(F)(F)(C(F)(F)F)P(=O)([O-])C,C(F)(F)(C(F)(F)F)P(=O)([O-])C>[C](F)(C(F)(F)F)P(=O)([O-])C
OCH3-1F1FHH_rad,[C](F)(OC)CF,527.0377352,OCH3-1F1FHH,C(F)(F)(OC)CF,C(F)(F)(OC)CF>[C](F)(OC)CF
SO3-1F1H1F_rad,[C](F)(CC(F)(F)F)S([O-])(=O)(=O),510.6187419,SO3-1F1H1F,C(F)(F)(CC(F)(F)F)S([O-])(=O)(=O),C(F)(F)(CC(F)(F)F)S([O-])(=O)(=O)>[C](F)(CC(F)(F)F)S([O-])(=O)(=O)
CC-1F1H_rad,C=C[C](C)F,453.6615082,CC-1F1H,C=CC(F)(C)F,C=CC(F)(C)F>C=C[C](C)F
SO3H-5F_rad2,C([C](F)C(F)(C(F)(F)C(F)(F)F)F)(F)(F)S(=O)(=O)O,479.25443,SO3H-5F,C(F)(C(F)(F)C(F)(C(F)(F)C(F)(F)F)F)(F)S(=O)(=O)O,C(F)(C(F)(F)C(F)(C(F)(F)C(F)(F)F)F)(F)S(=O)(=O)O>C([C](F)C(F)(C(F)(F)C(F)(F)F)F)(F)(F)S(=O)(=O)O
OCH3-1Fo1Fo1F_rad,[C](F)(OC)OC(F)(OC(F)(F)F)F,526.2951144,OCH3-1Fo1Fo1F,C(F)(F)(OC)OC(F)(OC(F)(F)F)F,C(F)(F)(OC)OC(F)(OC(F)(F)F)F>[C](F)(OC)OC(F)(OC(F)(F)F)F
SO2NH2-3F_rad,[C](F)(C(C(F)(F)F)(F)F)S(=O)(=O)N,484.2450184,SO2NH2-3F,C(F)(F)(C(C(F)(F)F)(F)F)S(=O)(=O)N,C(F)(F)(C(C(F)(F)F)(F)F)S(=O)(=O)N>[C](F)(C(C(F)(F)F)(F)F)S(=O)(=O)N
PO3H-2F2F_rad,[C](C(F)(F)C(F)(F)F)(C(F)(F)F)P(=O)(O)[O-],442.7953886,PO3H-2F2F,C(F)(C(F)(F)C(F)(F)F)(C(F)(F)F)P(=O)(O)[O-],C(F)(C(F)(F)C(F)(F)F)(C(F)(F)F)P(=O)(O)[O-]>[C](C(F)(F)C(F)(F)F)(C(F)(F)F)P(=O)(O)[O-]
NCH32-2FtBF_rad,[C](C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(N(C)C)C(F)(F)F,422.5692045,NCH32-2FtBF,C(F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(N(C)C)C(F)(F)F,C(F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(N(C)C)C(F)(F)F>[C](C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(N(C)C)C(F)(F)F
CH3-5F_rad4,C(F)(C)(C(F)(C([C](F)C(F)(F)F)(F)F)F)F,492.2140271,CH3-5F,C(F)(F)(C)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F,C(F)(F)(C)C(F)(F)C(F)(C(F)(F)C(F)(F)F)F>C(F)(C)(C(F)(C([C](F)C(F)(F)F)(F)F)F)F
